PropertyRoomTypeID|RoomType
14464|Double
14475|Double
14481|Double
14486|Double
14491|Double
14495|Double
14503|Double
14518|Double
14523|Double
14531|Double
14538|Double
14543|Double
14548|Double
14554|Double
14560|Double
14563|Double
14568|Double
14572|Double
14578|Double
14584|Double
14590|Double
14593|Double
14598|Double
14604|Double
14609|Double
14614|Double
14618|Double
14622|Double
14633|Double
14639|Double
14644|Double
14649|Double
14654|Double
14666|Double
14671|Double
14681|Double
14695|Double
14701|Double
14730|Double
14742|Double
14761|Double
14765|Double
14769|Double
14773|Double
14781|Double
14837|Double
14851|Double
14861|Double
14883|Double
14887|Double
14889|Double
14913|Double
14915|Double
14919|Double
14932|Double
14945|Double
14950|Double
14963|Double
14968|Double
14972|Double
14981|Double
14986|Double
14991|Double
14999|Double
15003|Double
15006|Double
15009|Double
15027|Double
15033|Double
15039|Double
15044|Double
15054|Double
15072|Double
15078|Double
15083|Double
15088|Double
15093|Double
15098|Double
15103|Double
15109|Double
15120|Double
15140|Double
15144|Double
15148|Double
15168|Double
15170|Double
15187|Double
15196|Double
15199|Double
15220|Double
15225|Double
15230|Double
15251|Double
15285|Double
15316|Double
15333|Double
15341|Double
15345|Double
15355|Double
15363|Double
15368|Double
15375|Double
15380|Double
15390|Double
15395|Double
15400|Double
15406|Double
15411|Double
15416|Double
15536|Double
15541|Double
15546|Double
15556|Double
15566|Double
15571|Double
15580|Double
15587|Double
15593|Double
15608|Double
15618|Double
15633|Double
15651|Double
15656|Double
15673|Double
15680|Double
15684|Double
15689|Double
15694|Double
15699|Double
15704|Double
15709|Double
15713|Double
15727|Double
15776|Double
15787|Double
15794|Double
15799|Double
15803|Double
15807|Double
15813|Double
15829|Double
15835|Double
15840|Double
15860|Double
15865|Double
15876|Double
15880|Double
15885|Double
15899|Double
15910|Double
15920|Double
15929|Double
15955|Double
15970|Double
15980|Double
15985|Double
16005|Double
16020|Double
16025|Double
16038|Double
16043|Double
16054|Double
16067|Double
16078|Double
16122|Double
16143|Double
16155|Double
16160|Double
16173|Double
16198|Double
16202|Double
16223|Double
16235|Double
16245|Double
16254|Double
16265|Double
16270|Double
16276|Double
16281|Double
16286|Double
16298|Double
16303|Double
16335|Double
16338|Double
16347|Double
16358|Double
16365|Double
16371|Double
16379|Double
16383|Double
16387|Double
16394|Double
16400|Double
16409|Double
16421|Double
16433|Double
16435|Double
16457|Double
16466|Double
16471|Double
16475|Double
16480|Double
16486|Double
16491|Double
16496|Double
16501|Double
16506|Double
16511|Double
16515|Double
16519|Double
16525|Double
16530|Double
16535|Double
16543|Double
16548|Double
16553|Double
16557|Double
16562|Double
16567|Double
16571|Double
16579|Double
16590|Double
16599|Double
16604|Double
16608|Double
16616|Double
16618|Double
16629|Double
16639|Double
16668|Double
16679|Double
16684|Double
16710|Double
16719|Double
16734|Double
16750|Double
16762|Double
16807|Double
16815|Double
16821|Double
16825|Double
16832|Double
16836|Double
16854|Double
16861|Double
16875|Double
16888|Double
16903|Double
16921|Double
16928|Double
16986|Double
16992|Double
17013|Double
17017|Double
17021|Double
17025|Double
17031|Double
17041|Double
17070|Double
17083|Double
17088|Double
17093|Double
17096|Double
17099|Double
17103|Double
17146|Double
17157|Double
17177|Double
17183|Double
17198|Double
17205|Double
17211|Double
17231|Double
17254|Double
17260|Double
17274|Double
17277|Double
17285|Double
17290|Double
17296|Double
17301|Double
17305|Double
17309|Double
17323|Double
17329|Double
17344|Double
17348|Double
17354|Double
17359|Double
17364|Double
17368|Double
17373|Double
17378|Double
17391|Double
17401|Double
17405|Double
17410|Double
17415|Double
17422|Double
17430|Double
17436|Double
17448|Double
17456|Double
17495|Double
17513|Double
17517|Double
17532|Double
17540|Double
17545|Double
17550|Double
17555|Double
17560|Double
17616|Double
17624|Double
17635|Double
17640|Double
17643|Double
17654|Double
17657|Double
17661|Double
17665|Double
17670|Double
17675|Double
17683|Double
17690|Double
17696|Double
17718|Double
17727|Double
17732|Double
17737|Double
17746|Double
17751|Double
17771|Double
17776|Double
17785|Double
17838|Double
17847|Double
17852|Double
17857|Double
17862|Double
17871|Double
17875|Double
17884|Double
17946|Double
17982|Double
17993|Double
17998|Double
18016|Double
18020|Double
18028|Double
18053|Double
18058|Double
18070|Double
18089|Double
18100|Double
18115|Double
18119|Double
18123|Double
18162|Double
18190|Double
18195|Double
18200|Double
18220|Double
18225|Double
18250|Double
18281|Double
18285|Double
18297|Double
18312|Double
18321|Double
18330|Double
18339|Double
18343|Double
18346|Double
18392|Double
18403|Double
18410|Double
18428|Double
18432|Double
18437|Double
18452|Double
18458|Double
18465|Double
18469|Double
18474|Double
18488|Double
18506|Double
18556|Double
18598|Double
18610|Double
18676|Double
18686|Double
18694|Double
18705|Double
18709|Double
18717|Double
18736|Double
18737|Double
18738|Double
18740|Double
18743|Double
18747|Double
18755|Double
18779|Double
18783|Double
18787|Double
18791|Double
18797|Double
18800|Double
18805|Double
18810|Double
18814|Double
18817|Double
18821|Double
18832|Double
18836|Double
18840|Double
18844|Double
18853|Double
18857|Double
18862|Double
18866|Double
18874|Double
18880|Double
18885|Double
18892|Double
18896|Double
18905|Double
18910|Double
18915|Double
18920|Double
18924|Double
18928|Double
18941|Double
18945|Double
18954|Double
18959|Double
18966|Double
18970|Double
18987|Double
19002|Double
19006|Double
19010|Double
19035|Double
19040|Double
19044|Double
19055|Double
19063|Double
19075|Double
19081|Double
19090|Double
19112|Double
19147|Double
19161|Double
19162|Double
19164|Double
19172|Double
19176|Double
19220|Double
19228|Double
19233|Double
19237|Double
19239|Double
19245|Double
19259|Double
19263|Double
19267|Double
19270|Double
19292|Double
19302|Double
19306|Double
19317|Double
19336|Double
19343|Double
19362|Double
19373|Double
19385|Double
19391|Double
19402|Double
19412|Double
19437|Double
19443|Double
19448|Double
19468|Double
19475|Double
19500|Double
19521|Double
19531|Double
19533|Double
19534|Double
19549|Double
19556|Double
19562|Double
19565|Double
19582|Double
19591|Double
19594|Double
19604|Double
19611|Double
19616|Double
19622|Double
19630|Double
19635|Double
19655|Double
19670|Double
19683|Double
19687|Double
19695|Double
19701|Double
19707|Double
19725|Double
19732|Double
19742|Double
19757|Double
19762|Double
19780|Double
19784|Double
19787|Double
19795|Double
19836|Double
19844|Double
19852|Double
19856|Double
19860|Double
19864|Double
19869|Double
19874|Double
19876|Double
19888|Double
19892|Double
19904|Double
19933|Double
19938|Double
19943|Double
19951|Double
19964|Double
19975|Double
19998|Double
20023|Double
20034|Double
20053|Double
20071|Double
20081|Double
20093|Double
20106|Double
20116|Double
20122|Double
20128|Double
20132|Double
20142|Double
20146|Double
20151|Double
20155|Double
20164|Double
20189|Double
20194|Double
20226|Double
20236|Double
20277|Double
20344|Double
20355|Double
20369|Double
20544|Double
20554|Double
20562|Double
20568|Double
20587|Double
20612|Double
20616|Double
20620|Double
20632|Double
20635|Double
20666|Double
20681|Double
20686|Double
20690|Double
20695|Double
20700|Double
20704|Double
20714|Double
20719|Double
20730|Double
20739|Double
20747|Double
20750|Double
20756|Double
20760|Double
20764|Double
20768|Double
20774|Double
20802|Double
20813|Double
20817|Double
20821|Double
20829|Double
20834|Double
20853|Double
20857|Double
20862|Double
20886|Double
20890|Double
20894|Double
20898|Double
20902|Double
20906|Double
20910|Double
20916|Double
20928|Double
20940|Double
20970|Double
20978|Double
20983|Double
20998|Double
21002|Double
21010|Double
21044|Double
21049|Double
21070|Double
21080|Double
21085|Double
21098|Double
21105|Double
21109|Double
21113|Double
21120|Double
21129|Double
21147|Double
21151|Double
21159|Double
21164|Double
21168|Double
21173|Double
21189|Double
21196|Double
21201|Double
21213|Double
21218|Double
21226|Double
21234|Double
21238|Double
21267|Double
21271|Double
21275|Double
21278|Double
21282|Double
21286|Double
21300|Double
21305|Double
21310|Double
21313|Double
21318|Double
21338|Double
21348|Double
21361|Double
21370|Double
21381|Double
21395|Double
21414|Double
21428|Double
21481|Double
21506|Double
21527|Double
21539|Double
21553|Double
21583|Double
21600|Double
21603|Double
21609|Double
21617|Double
21663|Double
21685|Double
21700|Double
21711|Double
21724|Double
21730|Double
21747|Double
21755|Double
21759|Double
21773|Double
21780|Double
21788|Double
21819|Double
21828|Double
21835|Double
21851|Double
21853|Double
21859|Double
21866|Double
21897|Double
21913|Double
21919|Double
21923|Double
21937|Double
21942|Double
21947|Double
21950|Double
21990|Double
21995|Double
22003|Double
22029|Double
22034|Double
22046|Double
22119|Double
22124|Double
22128|Double
22133|Double
22137|Double
22149|Double
22170|Double
22197|Double
22202|Double
22261|Double
22284|Double
22288|Double
22292|Double
22312|Double
22321|Double
22333|Double
22338|Double
22348|Double
22364|Double
22376|Double
22406|Double
22428|Double
22434|Double
22435|Double
22436|Double
22455|Double
22459|Double
22465|Double
22474|Double
22484|Double
22490|Double
22494|Double
22509|Double
22523|Double
22537|Double
22557|Double
22561|Double
22574|Double
22579|Double
22589|Double
22597|Double
22603|Double
22612|Double
22618|Double
22626|Double
22631|Double
22636|Double
22641|Double
22649|Double
22659|Double
22665|Double
22670|Double
22691|Double
22724|Double
22746|Double
22796|Double
22851|Double
22903|Double
22911|Double
22918|Double
22926|Double
22930|Double
22934|Double
23004|Double
23012|Double
23020|Double
23025|Double
23039|Double
23062|Double
23072|Double
23077|Double
23088|Double
23113|Double
23122|Double
23126|Double
23137|Double
23150|Double
23270|Double
23300|Double
23437|Double
23452|Double
23457|Double
23491|Double
23516|Double
23523|Double
23545|Double
23566|Double
23572|Double
23614|Double
23638|Double
23663|Double
23671|Double
23676|Double
23696|Double
23736|Double
23741|Double
23745|Double
23780|Double
23796|Double
23848|Double
23852|Double
23854|Double
23927|Double
23936|Double
23943|Double
23962|Double
23966|Double
23974|Double
23979|Double
24013|Double
24045|Double
24052|Double
24063|Double
24074|Double
24082|Double
24090|Double
24094|Double
24098|Double
24102|Double
24106|Double
24126|Double
24135|Double
24136|Double
24137|Double
24141|Double
24146|Double
24153|Double
24156|Double
24160|Double
24164|Double
24173|Double
24202|Double
5|Double for sole use
17|Double for sole use
21|Double for sole use
8383|Double for sole use
8389|Double for sole use
8395|Double for sole use
8413|Double for sole use
8419|Double for sole use
8425|Double for sole use
8437|Double for sole use
8443|Double for sole use
8449|Double for sole use
8455|Double for sole use
8461|Double for sole use
8467|Double for sole use
8473|Double for sole use
8479|Double for sole use
8497|Double for sole use
8503|Double for sole use
8509|Double for sole use
8515|Double for sole use
8521|Double for sole use
8533|Double for sole use
8539|Double for sole use
8545|Double for sole use
8551|Double for sole use
8557|Double for sole use
8563|Double for sole use
8569|Double for sole use
8581|Double for sole use
8587|Double for sole use
8599|Double for sole use
8605|Double for sole use
8617|Double for sole use
8623|Double for sole use
8629|Double for sole use
8635|Double for sole use
8641|Double for sole use
8647|Double for sole use
8653|Double for sole use
8659|Double for sole use
8665|Double for sole use
8671|Double for sole use
8677|Double for sole use
8683|Double for sole use
8689|Double for sole use
8695|Double for sole use
8707|Double for sole use
8713|Double for sole use
8719|Double for sole use
8725|Double for sole use
8737|Double for sole use
8743|Double for sole use
8749|Double for sole use
8755|Double for sole use
8779|Double for sole use
8785|Double for sole use
8791|Double for sole use
8797|Double for sole use
8803|Double for sole use
8809|Double for sole use
8821|Double for sole use
8827|Double for sole use
8833|Double for sole use
8839|Double for sole use
8845|Double for sole use
8851|Double for sole use
8857|Double for sole use
8869|Double for sole use
8875|Double for sole use
8881|Double for sole use
8887|Double for sole use
8893|Double for sole use
8899|Double for sole use
8911|Double for sole use
8917|Double for sole use
8923|Double for sole use
8929|Double for sole use
8935|Double for sole use
8947|Double for sole use
8953|Double for sole use
8959|Double for sole use
8965|Double for sole use
8971|Double for sole use
8977|Double for sole use
8983|Double for sole use
8989|Double for sole use
9001|Double for sole use
9013|Double for sole use
9019|Double for sole use
9025|Double for sole use
9031|Double for sole use
9037|Double for sole use
9043|Double for sole use
9049|Double for sole use
9055|Double for sole use
9061|Double for sole use
9067|Double for sole use
9073|Double for sole use
9079|Double for sole use
9085|Double for sole use
9091|Double for sole use
9097|Double for sole use
9103|Double for sole use
9109|Double for sole use
9115|Double for sole use
9121|Double for sole use
9127|Double for sole use
9133|Double for sole use
9139|Double for sole use
9145|Double for sole use
9151|Double for sole use
9157|Double for sole use
9163|Double for sole use
9169|Double for sole use
9175|Double for sole use
9181|Double for sole use
9187|Double for sole use
9199|Double for sole use
9205|Double for sole use
9211|Double for sole use
9217|Double for sole use
9229|Double for sole use
9235|Double for sole use
9247|Double for sole use
9259|Double for sole use
9265|Double for sole use
9271|Double for sole use
9277|Double for sole use
9283|Double for sole use
9289|Double for sole use
9295|Double for sole use
9301|Double for sole use
9307|Double for sole use
9313|Double for sole use
9319|Double for sole use
9325|Double for sole use
9331|Double for sole use
9337|Double for sole use
9343|Double for sole use
9349|Double for sole use
9355|Double for sole use
9361|Double for sole use
9367|Double for sole use
9373|Double for sole use
9379|Double for sole use
9385|Double for sole use
9397|Double for sole use
9409|Double for sole use
9415|Double for sole use
9421|Double for sole use
9427|Double for sole use
9445|Double for sole use
9451|Double for sole use
9463|Double for sole use
9469|Double for sole use
9475|Double for sole use
9481|Double for sole use
9487|Double for sole use
9493|Double for sole use
9499|Double for sole use
9505|Double for sole use
9511|Double for sole use
9523|Double for sole use
9529|Double for sole use
9535|Double for sole use
9541|Double for sole use
9559|Double for sole use
9565|Double for sole use
9571|Double for sole use
9583|Double for sole use
9589|Double for sole use
9595|Double for sole use
9601|Double for sole use
9607|Double for sole use
9613|Double for sole use
9619|Double for sole use
9631|Double for sole use
9637|Double for sole use
9649|Double for sole use
